SelectionSort,80000,2020-11-07 22:42:20,5.0659689s,5065968900,true,1604760135891656300
BubbleSort,80000,2020-11-07 22:42:25,4.4535669s,4453566900,true,1604760135891656300
ShellSort,80000,2020-11-07 22:42:29,7.1147028s,7114702800,true,1604760135891656300
QuickSort,80000,2020-11-07 22:42:37,1.1936009s,1193600900,true,1604760135891656300
MergeSort,80000,2020-11-07 22:42:38,10.967ms,10967000,true,1604760135891656300
HeapSort,80000,2020-11-07 22:42:38,8.1299ms,8129900,true,1604760135891656300
BalanceBinary,80000,2020-11-07 22:42:38,59.6768ms,59676800,true,1604760135891656300
InsertionSort,80000,2020-11-07 22:42:39,3.5798871s,3579887100,true,1604760158306261300
SelectionSort,80000,2020-11-07 22:42:42,5.0537701s,5053770100,true,1604760158306261300
BubbleSort,80000,2020-11-07 22:42:47,4.4679097s,4467909700,true,1604760158306261300
ShellSort,80000,2020-11-07 22:42:52,7.1092522s,7109252200,true,1604760158306261300
QuickSort,80000,2020-11-07 22:42:59,1.7907024s,1790702400,true,1604760158306261300
MergeSort,80000,2020-11-07 22:43:01,10.9707ms,10970700,true,1604760158306261300
HeapSort,80000,2020-11-07 22:43:01,5.9839ms,5983900,true,1604760158306261300
BalanceBinary,80000,2020-11-07 22:43:01,58.8754ms,58875400,true,1604760158306261300
InsertionSort,90000,2020-11-07 22:43:17,5.3354171s,5335417100,true,0
SelectionSort,90000,2020-11-07 22:43:23,6.4095407s,6409540700,true,0
BubbleSort,90000,2020-11-07 22:43:29,18.5558492s,18555849200,true,0
ShellSort,90000,2020-11-07 22:43:48,8.7689478s,8768947800,true,0
QuickSort,90000,2020-11-07 22:43:56,9.9268ms,9926800,true,0
MergeSort,90000,2020-11-07 22:43:56,18.9709ms,18970900,true,0
HeapSort,90000,2020-11-07 22:43:56,11.9786ms,11978600,true,0
BalanceBinary,90000,2020-11-07 22:43:56,94.2275ms,94227500,true,0
InsertionSort,90000,2020-11-07 22:43:58,4.5280117s,4528011700,true,1604760237033077100
SelectionSort,90000,2020-11-07 22:44:02,6.4009979s,6400997900,true,1604760237033077100
BubbleSort,90000,2020-11-07 22:44:09,5.6604426s,5660442600,true,1604760237033077100
ShellSort,90000,2020-11-07 22:44:14,8.7392568s,8739256800,true,1604760237033077100
QuickSort,90000,2020-11-07 22:44:23,2.0259s,2025900000,true,1604760237033077100
MergeSort,90000,2020-11-07 22:44:25,9.9745ms,9974500,true,1604760237033077100
HeapSort,90000,2020-11-07 22:44:25,7.0042ms,7004200,true,1604760237033077100
BalanceBinary,90000,2020-11-07 22:44:25,70.8068ms,70806800,true,1604760237033077100
InsertionSort,90000,2020-11-07 22:44:26,4.5281996s,4528199600,true,1604760265529674200
SelectionSort,90000,2020-11-07 22:44:31,6.3912364s,6391236400,true,1604760265529674200
BubbleSort,90000,2020-11-07 22:44:37,5.6388886s,5638888600,true,1604760265529674200
ShellSort,90000,2020-11-07 22:44:43,8.726927s,8726927000,true,1604760265529674200
QuickSort,90000,2020-11-07 22:44:51,1.7610246s,1761024600,true,1604760265529674200
MergeSort,90000,2020-11-07 22:44:53,10.9663ms,10966300,true,1604760265529674200
HeapSort,90000,2020-11-07 22:44:53,6.9872ms,6987200,true,1604760265529674200
BalanceBinary,90000,2020-11-07 22:44:53,69.8658ms,69865800,true,1604760265529674200
InsertionSort,100000,2020-11-07 22:45:59,6.6129128s,6612912800,true,0
SelectionSort,100000,2020-11-07 22:46:06,7.9087309s,7908730900,true,0
BubbleSort,100000,2020-11-07 22:46:14,22.9253386s,22925338600,true,0
ShellSort,100000,2020-11-07 22:46:37,9.5909471s,9590947100,true,0
QuickSort,100000,2020-11-07 22:46:46,9.9669ms,9966900,true,0
MergeSort,100000,2020-11-07 22:46:46,21.9409ms,21940900,true,0
HeapSort,100000,2020-11-07 22:46:46,13.9675ms,13967500,true,0
BalanceBinary,100000,2020-11-07 22:46:46,106.6813ms,106681300,true,0
InsertionSort,100000,2020-11-07 22:46:47,5.5974479s,5597447900,true,1604760406753091800
SelectionSort,100000,2020-11-07 22:46:53,7.9012341s,7901234100,true,1604760406753091800
BubbleSort,100000,2020-11-07 22:47:01,6.987476s,6987476000,true,1604760406753091800
ShellSort,100000,2020-11-07 22:47:08,9.5788701s,9578870100,true,1604760406753091800
QuickSort,100000,2020-11-07 22:47:17,1.8742476s,1874247600,true,1604760406753091800
MergeSort,100000,2020-11-07 22:47:19,13.9448ms,13944800,true,1604760406753091800
HeapSort,100000,2020-11-07 22:47:19,7.9688ms,7968800,true,1604760406753091800
BalanceBinary,100000,2020-11-07 22:47:19,76.5512ms,76551200,true,1604760406753091800
InsertionSort,100000,2020-11-07 22:47:21,5.5955447s,5595544700,true,1604760439955864900
SelectionSort,100000,2020-11-07 22:47:26,7.8935358s,7893535800,true,1604760439955864900
BubbleSort,100000,2020-11-07 22:47:34,6.9742009s,6974200900,true,1604760439955864900
ShellSort,100000,2020-11-07 22:47:41,9.6073804s,9607380400,true,1604760439955864900
QuickSort,100000,2020-11-07 22:47:51,3.3072241s,3307224100,true,1604760439955864900
MergeSort,100000,2020-11-07 22:47:54,9.9941ms,9994100,true,1604760439955864900
HeapSort,100000,2020-11-07 22:47:54,7.947ms,7947000,true,1604760439955864900
BalanceBinary,100000,2020-11-07 22:47:54,73.1741ms,73174100,true,1604760439955864900
